"subbasin","opcat_id","opcat_name"
1034,3387,"Rye"
1035,3503,"Upper Swale"
1036,3503,"Upper Swale"
1037,3503,"Upper Swale"
1038,3317,"Middle Swale"
1039,3541,"Wiske"
1040,3387,"Rye"
1041,3503,"Upper Swale"
1042,3387,"Rye"
1043,3317,"Middle Swale"
1044,3317,"Middle Swale"
1045,3503,"Upper Swale"
1046,3503,"Upper Swale"
1047,3541,"Wiske"
1048,3387,"Rye"
1049,3489,"Upper Derwent Yorkshire"
1050,3489,"Upper Derwent Yorkshire"
1051,3541,"Wiske"
1052,3541,"Wiske"
1053,3503,"Upper Swale"
1054,3503,"Upper Swale"
1055,3503,"Upper Swale"
1056,3503,"Upper Swale"
1057,3541,"Wiske"
1058,3503,"Upper Swale"
1059,3387,"Rye"
1060,3317,"Middle Swale"
1061,3503,"Upper Swale"
1062,3317,"Middle Swale"
1063,3317,"Middle Swale"
1064,3541,"Wiske"
1065,3317,"Middle Swale"
1066,3317,"Middle Swale"
1067,3503,"Upper Swale"
1068,3387,"Rye"
1069,3317,"Middle Swale"
1070,3387,"Rye"
1071,3489,"Upper Derwent Yorkshire"
1072,3317,"Middle Swale"
1073,3541,"Wiske"
1074,3503,"Upper Swale"
1075,3387,"Rye"
1076,3503,"Upper Swale"
1077,3503,"Upper Swale"
1078,3503,"Upper Swale"
1079,3503,"Upper Swale"
1080,3317,"Middle Swale"
1081,3283,"Lower Swale"
1082,3503,"Upper Swale"
1083,3387,"Rye"
1084,3503,"Upper Swale"
1085,3541,"Wiske"
1086,3317,"Middle Swale"
1087,3541,"Wiske"
1088,3541,"Wiske"
1089,3503,"Upper Swale"
1090,3503,"Upper Swale"
1091,3503,"Upper Swale"
1092,3503,"Upper Swale"
1093,3541,"Wiske"
1094,3503,"Upper Swale"
1095,3387,"Rye"
1096,3317,"Middle Swale"
1097,3387,"Rye"
1098,3317,"Middle Swale"
1099,3387,"Rye"
1100,3503,"Upper Swale"
1101,3503,"Upper Swale"
1102,3503,"Upper Swale"
1103,3503,"Upper Swale"
1104,3317,"Middle Swale"
1105,3317,"Middle Swale"
1106,3541,"Wiske"
1107,3503,"Upper Swale"
1108,3541,"Wiske"
1109,3317,"Middle Swale"
1110,3387,"Rye"
1111,3387,"Rye"
1112,3489,"Upper Derwent Yorkshire"
1113,3503,"Upper Swale"
1114,3503,"Upper Swale"
1115,3317,"Middle Swale"
1116,3317,"Middle Swale"
1117,3387,"Rye"
1118,3317,"Middle Swale"
1119,3387,"Rye"
1120,3283,"Lower Swale"
1121,3503,"Upper Swale"
1122,3541,"Wiske"
1123,3387,"Rye"
1124,3503,"Upper Swale"
1125,3283,"Lower Swale"
1126,3283,"Lower Swale"
1127,3317,"Middle Swale"
1128,3541,"Wiske"
1129,3503,"Upper Swale"
1130,3387,"Rye"
1131,3317,"Middle Swale"
1132,3387,"Rye"
1133,3387,"Rye"
1134,3317,"Middle Swale"
1135,3503,"Upper Swale"
1136,3503,"Upper Swale"
1137,3283,"Lower Swale"
1138,3387,"Rye"
1139,3503,"Upper Swale"
1140,3317,"Middle Swale"
1141,3317,"Middle Swale"
1142,3283,"Lower Swale"
1143,3387,"Rye"
1144,3387,"Rye"
1145,3503,"Upper Swale"
1146,3317,"Middle Swale"
1147,3541,"Wiske"
1148,3503,"Upper Swale"
1149,3317,"Middle Swale"
1150,3503,"Upper Swale"
1151,3387,"Rye"
1152,3317,"Middle Swale"
1153,3503,"Upper Swale"
1154,3503,"Upper Swale"
1155,3317,"Middle Swale"
1156,3503,"Upper Swale"
1157,3541,"Wiske"
1158,3503,"Upper Swale"
1159,3317,"Middle Swale"
1160,3503,"Upper Swale"
1161,3387,"Rye"
1162,3387,"Rye"
1163,3387,"Rye"
1164,3503,"Upper Swale"
1165,3503,"Upper Swale"
1166,3317,"Middle Swale"
1167,3503,"Upper Swale"
1168,3503,"Upper Swale"
1169,3387,"Rye"
1170,3503,"Upper Swale"
1171,3503,"Upper Swale"
1172,3503,"Upper Swale"
1173,3503,"Upper Swale"
1174,3317,"Middle Swale"
1175,3541,"Wiske"
1176,3503,"Upper Swale"
1177,3387,"Rye"
1178,3489,"Upper Derwent Yorkshire"
1179,3489,"Upper Derwent Yorkshire"
1180,3503,"Upper Swale"
1181,3503,"Upper Swale"
1182,3317,"Middle Swale"
1183,3283,"Lower Swale"
1184,3387,"Rye"
1185,3317,"Middle Swale"
1186,3503,"Upper Swale"
1187,3503,"Upper Swale"
1188,3503,"Upper Swale"
1189,3317,"Middle Swale"
1190,3317,"Middle Swale"
1191,3283,"Lower Swale"
1192,3387,"Rye"
1193,3387,"Rye"
1194,3503,"Upper Swale"
1195,3387,"Rye"
1196,3503,"Upper Swale"
1197,3503,"Upper Swale"
1198,3387,"Rye"
1199,3317,"Middle Swale"
1200,3387,"Rye"
1201,3541,"Wiske"
1202,3489,"Upper Derwent Yorkshire"
1203,3387,"Rye"
1204,3503,"Upper Swale"
1205,3387,"Rye"
1206,3387,"Rye"
1207,3541,"Wiske"
1208,3387,"Rye"
1209,3503,"Upper Swale"
1210,3503,"Upper Swale"
1211,3503,"Upper Swale"
1212,3503,"Upper Swale"
1213,3387,"Rye"
1214,3541,"Wiske"
1215,3317,"Middle Swale"
1216,3317,"Middle Swale"
1217,3489,"Upper Derwent Yorkshire"
1218,3317,"Middle Swale"
1219,3387,"Rye"
1220,3489,"Upper Derwent Yorkshire"
1221,3503,"Upper Swale"
1222,3387,"Rye"
1223,3503,"Upper Swale"
1224,3387,"Rye"
1225,3503,"Upper Swale"
1226,3541,"Wiske"
1227,3503,"Upper Swale"
1228,3317,"Middle Swale"
1229,3317,"Middle Swale"
1230,3489,"Upper Derwent Yorkshire"
1231,3387,"Rye"
1232,3387,"Rye"
1233,3541,"Wiske"
1234,3387,"Rye"
1235,3503,"Upper Swale"
1236,3489,"Upper Derwent Yorkshire"
1237,3387,"Rye"
1238,3503,"Upper Swale"
1239,3387,"Rye"
1240,3387,"Rye"
1241,3489,"Upper Derwent Yorkshire"
1242,3503,"Upper Swale"
1243,3503,"Upper Swale"
1244,3541,"Wiske"
1245,3317,"Middle Swale"
1246,3489,"Upper Derwent Yorkshire"
1247,3387,"Rye"
1248,3503,"Upper Swale"
1249,3283,"Lower Swale"
1250,3387,"Rye"
1251,3503,"Upper Swale"
1252,3283,"Lower Swale"
1253,3489,"Upper Derwent Yorkshire"
1254,3387,"Rye"
1255,3503,"Upper Swale"
1256,3317,"Middle Swale"
1257,3503,"Upper Swale"
1258,3503,"Upper Swale"
1259,3387,"Rye"
1260,3489,"Upper Derwent Yorkshire"
1261,3503,"Upper Swale"
1262,3387,"Rye"
1263,3503,"Upper Swale"
1264,3387,"Rye"
1265,3503,"Upper Swale"
1266,3503,"Upper Swale"
1267,3503,"Upper Swale"
1268,3317,"Middle Swale"
1269,3503,"Upper Swale"
1270,3387,"Rye"
1271,3503,"Upper Swale"
1272,3503,"Upper Swale"
1273,3317,"Middle Swale"
1274,3503,"Upper Swale"
1275,3387,"Rye"
1276,3387,"Rye"
1277,3489,"Upper Derwent Yorkshire"
1278,3317,"Middle Swale"
1279,3541,"Wiske"
1280,3489,"Upper Derwent Yorkshire"
1281,3387,"Rye"
1282,3503,"Upper Swale"
1283,3503,"Upper Swale"
1284,3503,"Upper Swale"
1285,3317,"Middle Swale"
1286,3503,"Upper Swale"
1287,3503,"Upper Swale"
1288,3503,"Upper Swale"
1289,3503,"Upper Swale"
1290,3503,"Upper Swale"
1291,3317,"Middle Swale"
1292,3503,"Upper Swale"
1293,3387,"Rye"
1294,3503,"Upper Swale"
1295,3503,"Upper Swale"
1296,3387,"Rye"
1297,3503,"Upper Swale"
1298,3503,"Upper Swale"
1299,3387,"Rye"
1300,3489,"Upper Derwent Yorkshire"
1301,3503,"Upper Swale"
1302,3387,"Rye"
1303,3503,"Upper Swale"
1304,3503,"Upper Swale"
1305,3317,"Middle Swale"
1306,3503,"Upper Swale"
1307,3489,"Upper Derwent Yorkshire"
1308,3503,"Upper Swale"
1309,3489,"Upper Derwent Yorkshire"
1310,3541,"Wiske"
1311,3541,"Wiske"
1312,3387,"Rye"
1313,3503,"Upper Swale"
1314,3489,"Upper Derwent Yorkshire"
1315,3317,"Middle Swale"
1316,3387,"Rye"
1317,3317,"Middle Swale"
1318,3387,"Rye"
1319,3503,"Upper Swale"
1320,3503,"Upper Swale"
1321,3317,"Middle Swale"
1322,3503,"Upper Swale"
1323,3317,"Middle Swale"
1324,3503,"Upper Swale"
1325,3503,"Upper Swale"
1326,3317,"Middle Swale"
1327,3503,"Upper Swale"
1328,3317,"Middle Swale"
1329,3387,"Rye"
1330,3317,"Middle Swale"
1331,3317,"Middle Swale"
1332,3503,"Upper Swale"
1333,3387,"Rye"
1334,3387,"Rye"
1335,3503,"Upper Swale"
1336,3503,"Upper Swale"
1337,3387,"Rye"
1338,3489,"Upper Derwent Yorkshire"
1339,3317,"Middle Swale"
1340,3283,"Lower Swale"
1341,3387,"Rye"
1342,3489,"Upper Derwent Yorkshire"
1343,3317,"Middle Swale"
1344,3317,"Middle Swale"
1345,3505,"Upper Ure"
1346,3503,"Upper Swale"
1347,3503,"Upper Swale"
1348,3503,"Upper Swale"
1349,3317,"Middle Swale"
1350,3503,"Upper Swale"
1351,3503,"Upper Swale"
1352,3503,"Upper Swale"
1353,3503,"Upper Swale"
1354,3541,"Wiske"
1355,3503,"Upper Swale"
1356,3503,"Upper Swale"
1357,3489,"Upper Derwent Yorkshire"
1358,3317,"Middle Swale"
1359,3283,"Lower Swale"
1360,3387,"Rye"
1361,3387,"Rye"
1362,3317,"Middle Swale"
1363,3489,"Upper Derwent Yorkshire"
1364,3503,"Upper Swale"
1365,3503,"Upper Swale"
1366,3541,"Wiske"
1367,3317,"Middle Swale"
1368,3503,"Upper Swale"
1369,3317,"Middle Swale"
1370,3541,"Wiske"
1371,3317,"Middle Swale"
1372,3541,"Wiske"
1373,3387,"Rye"
1374,3541,"Wiske"
1375,3503,"Upper Swale"
1376,3503,"Upper Swale"
1377,3387,"Rye"
1378,3387,"Rye"
1379,3489,"Upper Derwent Yorkshire"
1380,3503,"Upper Swale"
1381,3503,"Upper Swale"
1382,3541,"Wiske"
1383,3387,"Rye"
1384,3503,"Upper Swale"
1385,3505,"Upper Ure"
1386,3503,"Upper Swale"
1387,3387,"Rye"
1388,3387,"Rye"
1389,3503,"Upper Swale"
1390,3387,"Rye"
1391,3387,"Rye"
1392,3387,"Rye"
1393,3503,"Upper Swale"
1394,3177,"Esk"
1395,3387,"Rye"
1396,3503,"Upper Swale"
1397,3503,"Upper Swale"
1398,3283,"Lower Swale"
1399,3489,"Upper Derwent Yorkshire"
1400,3503,"Upper Swale"
1401,3503,"Upper Swale"
1402,3317,"Middle Swale"
1403,3541,"Wiske"
1404,3503,"Upper Swale"
1405,3503,"Upper Swale"
1406,3283,"Lower Swale"
1407,3317,"Middle Swale"
1408,3317,"Middle Swale"
1409,3387,"Rye"
1410,3503,"Upper Swale"
1411,3317,"Middle Swale"
1412,3317,"Middle Swale"
1413,3387,"Rye"
1414,3503,"Upper Swale"
1415,3503,"Upper Swale"
1416,3317,"Middle Swale"
1417,3387,"Rye"
1418,3503,"Upper Swale"
1419,3541,"Wiske"
1420,3387,"Rye"
1421,3489,"Upper Derwent Yorkshire"
1422,3541,"Wiske"
1423,3503,"Upper Swale"
1424,3387,"Rye"
1425,3317,"Middle Swale"
1426,3387,"Rye"
1427,3387,"Rye"
1428,3387,"Rye"
1429,3503,"Upper Swale"
1430,3503,"Upper Swale"
1431,3387,"Rye"
1432,3317,"Middle Swale"
1433,3387,"Rye"
1434,3317,"Middle Swale"
1435,3387,"Rye"
1436,3503,"Upper Swale"
1437,3387,"Rye"
1438,3387,"Rye"
1439,3541,"Wiske"
1440,3503,"Upper Swale"
1441,3317,"Middle Swale"
1442,3317,"Middle Swale"
1443,3387,"Rye"
1444,3503,"Upper Swale"
1445,3317,"Middle Swale"
1446,3505,"Upper Ure"
1447,3503,"Upper Swale"
1448,3317,"Middle Swale"
1449,3489,"Upper Derwent Yorkshire"
1450,3387,"Rye"
1451,3541,"Wiske"
1452,3503,"Upper Swale"
1453,3387,"Rye"
1454,3283,"Lower Swale"
1455,3317,"Middle Swale"
1456,3387,"Rye"
1457,3489,"Upper Derwent Yorkshire"
1458,3541,"Wiske"
1459,3387,"Rye"
1460,3489,"Upper Derwent Yorkshire"
1461,3317,"Middle Swale"
1462,3317,"Middle Swale"
1463,3387,"Rye"
1464,3503,"Upper Swale"
1465,3317,"Middle Swale"
1466,3503,"Upper Swale"
1467,3317,"Middle Swale"
1468,3387,"Rye"
1469,3503,"Upper Swale"
1470,3387,"Rye"
1471,3489,"Upper Derwent Yorkshire"
1472,3505,"Upper Ure"
1473,3503,"Upper Swale"
1474,3387,"Rye"
1475,3387,"Rye"
1476,3387,"Rye"
1477,3541,"Wiske"
1478,3541,"Wiske"
1479,3541,"Wiske"
1480,3387,"Rye"
1481,3503,"Upper Swale"
1482,3387,"Rye"
1483,3387,"Rye"
1484,3387,"Rye"
1485,3503,"Upper Swale"
1486,3317,"Middle Swale"
1487,3541,"Wiske"
1488,3283,"Lower Swale"
1489,3283,"Lower Swale"
1490,3387,"Rye"
1491,3503,"Upper Swale"
1492,3503,"Upper Swale"
1493,3503,"Upper Swale"
1494,3387,"Rye"
1495,3387,"Rye"
1496,3503,"Upper Swale"
1497,3283,"Lower Swale"
1498,3503,"Upper Swale"
1499,3283,"Lower Swale"
1500,3387,"Rye"
1501,3317,"Middle Swale"
1502,3541,"Wiske"
1503,3387,"Rye"
1504,3387,"Rye"
1505,3503,"Upper Swale"
1506,3503,"Upper Swale"
1507,3503,"Upper Swale"
1508,3317,"Middle Swale"
1509,3503,"Upper Swale"
1510,3387,"Rye"
1511,3317,"Middle Swale"
1512,3387,"Rye"
1513,3503,"Upper Swale"
1514,3317,"Middle Swale"
1515,3489,"Upper Derwent Yorkshire"
1516,3505,"Upper Ure"
1517,3503,"Upper Swale"
1518,3489,"Upper Derwent Yorkshire"
1519,3317,"Middle Swale"
1520,3489,"Upper Derwent Yorkshire"
1521,3283,"Lower Swale"
1522,3387,"Rye"
1523,3317,"Middle Swale"
1524,3505,"Upper Ure"
1525,3317,"Middle Swale"
1526,3387,"Rye"
1527,3541,"Wiske"
1528,3541,"Wiske"
1529,3317,"Middle Swale"
1530,3489,"Upper Derwent Yorkshire"
1531,3317,"Middle Swale"
1532,3541,"Wiske"
1533,3387,"Rye"
1534,3387,"Rye"
1535,3387,"Rye"
1536,3505,"Upper Ure"
1537,3503,"Upper Swale"
1538,3387,"Rye"
1539,3387,"Rye"
1540,3489,"Upper Derwent Yorkshire"
1541,3317,"Middle Swale"
1542,3387,"Rye"
1543,3503,"Upper Swale"
1544,3503,"Upper Swale"
1545,3541,"Wiske"
1546,3387,"Rye"
1547,3283,"Lower Swale"
1548,3503,"Upper Swale"
1549,3489,"Upper Derwent Yorkshire"
1550,3541,"Wiske"
1551,3541,"Wiske"
1552,3387,"Rye"
1553,3541,"Wiske"
1554,3283,"Lower Swale"
1555,3283,"Lower Swale"
1556,3387,"Rye"
1557,3317,"Middle Swale"
1558,3387,"Rye"
1559,3317,"Middle Swale"
1560,3387,"Rye"
1561,3387,"Rye"
1562,3387,"Rye"
1563,3541,"Wiske"
1564,3503,"Upper Swale"
1565,3503,"Upper Swale"
1566,3387,"Rye"
1567,3503,"Upper Swale"
1568,3489,"Upper Derwent Yorkshire"
1569,3505,"Upper Ure"
1570,3503,"Upper Swale"
1571,3317,"Middle Swale"
1572,3387,"Rye"
1573,3283,"Lower Swale"
1574,3503,"Upper Swale"
1575,3317,"Middle Swale"
1576,3387,"Rye"
1577,3541,"Wiske"
1578,3283,"Lower Swale"
1579,3503,"Upper Swale"
1580,3387,"Rye"
1581,3503,"Upper Swale"
1582,3317,"Middle Swale"
1583,3317,"Middle Swale"
1584,3541,"Wiske"
1585,3503,"Upper Swale"
1586,3503,"Upper Swale"
1587,3387,"Rye"
1588,3541,"Wiske"
1589,3317,"Middle Swale"
1590,3317,"Middle Swale"
1591,3541,"Wiske"
1592,3503,"Upper Swale"
1593,3317,"Middle Swale"
1594,3503,"Upper Swale"
1595,3387,"Rye"
1596,3503,"Upper Swale"
1597,3489,"Upper Derwent Yorkshire"
1598,3489,"Upper Derwent Yorkshire"
1599,3541,"Wiske"
1600,3317,"Middle Swale"
1601,3505,"Upper Ure"
1602,3505,"Upper Ure"
1603,3503,"Upper Swale"
1604,3283,"Lower Swale"
1605,3387,"Rye"
1606,3387,"Rye"
1607,3489,"Upper Derwent Yorkshire"
1608,3503,"Upper Swale"
1609,3541,"Wiske"
1610,3387,"Rye"
1611,3503,"Upper Swale"
1612,3489,"Upper Derwent Yorkshire"
1613,3317,"Middle Swale"
1614,3317,"Middle Swale"
1615,3387,"Rye"
1616,3505,"Upper Ure"
1617,3387,"Rye"
1618,3317,"Middle Swale"
1619,3317,"Middle Swale"
1620,3387,"Rye"
1621,3387,"Rye"
1622,3317,"Middle Swale"
1623,3387,"Rye"
1624,3489,"Upper Derwent Yorkshire"
1625,3387,"Rye"
1626,3489,"Upper Derwent Yorkshire"
1627,3503,"Upper Swale"
1628,3283,"Lower Swale"
1629,3387,"Rye"
1630,3505,"Upper Ure"
1631,3283,"Lower Swale"
1632,3387,"Rye"
1633,3317,"Middle Swale"
1634,3387,"Rye"
1635,3505,"Upper Ure"
1636,3317,"Middle Swale"
1637,3387,"Rye"
1638,3503,"Upper Swale"
1639,3283,"Lower Swale"
1640,3317,"Middle Swale"
1641,3503,"Upper Swale"
1642,3317,"Middle Swale"
1643,3489,"Upper Derwent Yorkshire"
1644,3317,"Middle Swale"
1645,3387,"Rye"
1646,3387,"Rye"
1647,3503,"Upper Swale"
1648,3317,"Middle Swale"
1649,3317,"Middle Swale"
1650,3541,"Wiske"
1651,3541,"Wiske"
1652,3503,"Upper Swale"
1653,3283,"Lower Swale"
1654,3283,"Lower Swale"
1655,3503,"Upper Swale"
1656,3317,"Middle Swale"
1657,3283,"Lower Swale"
1658,3387,"Rye"
1659,3387,"Rye"
1660,3503,"Upper Swale"
1661,3387,"Rye"
1662,3283,"Lower Swale"
1663,3505,"Upper Ure"
1664,3387,"Rye"
1665,3317,"Middle Swale"
1666,3503,"Upper Swale"
1667,3387,"Rye"
1668,3489,"Upper Derwent Yorkshire"
1669,3387,"Rye"
1670,3489,"Upper Derwent Yorkshire"
1671,3503,"Upper Swale"
1672,3387,"Rye"
1673,3503,"Upper Swale"
1674,3317,"Middle Swale"
1675,3387,"Rye"
1676,3317,"Middle Swale"
1677,3387,"Rye"
1678,3503,"Upper Swale"
1679,3503,"Upper Swale"
1680,3317,"Middle Swale"
1681,3387,"Rye"
1682,3387,"Rye"
1683,3387,"Rye"
1684,3503,"Upper Swale"
1685,3387,"Rye"
1686,3387,"Rye"
1687,3283,"Lower Swale"
1688,3387,"Rye"
1689,3387,"Rye"
1690,3505,"Upper Ure"
1691,3541,"Wiske"
1692,3505,"Upper Ure"
1693,3387,"Rye"
1694,3387,"Rye"
1695,3505,"Upper Ure"
1696,3503,"Upper Swale"
1697,3387,"Rye"
1698,3503,"Upper Swale"
1699,3503,"Upper Swale"
1700,3283,"Lower Swale"
1701,3503,"Upper Swale"
1702,3283,"Lower Swale"
1703,3317,"Middle Swale"
1704,3317,"Middle Swale"
1705,3387,"Rye"
1706,3503,"Upper Swale"
1707,3541,"Wiske"
1708,3387,"Rye"
1709,3489,"Upper Derwent Yorkshire"
1710,3503,"Upper Swale"
1711,3387,"Rye"
1712,3489,"Upper Derwent Yorkshire"
1713,3503,"Upper Swale"
1714,3503,"Upper Swale"
1715,3317,"Middle Swale"
1716,3503,"Upper Swale"
1717,3503,"Upper Swale"
1718,3387,"Rye"
1719,3505,"Upper Ure"
1720,3503,"Upper Swale"
1721,3541,"Wiske"
1722,3387,"Rye"
1723,3317,"Middle Swale"
1724,3489,"Upper Derwent Yorkshire"
1725,3387,"Rye"
1726,3283,"Lower Swale"
1727,3505,"Upper Ure"
1728,3503,"Upper Swale"
1729,3505,"Upper Ure"
1730,3317,"Middle Swale"
1731,3317,"Middle Swale"
1732,3387,"Rye"
1733,3503,"Upper Swale"
1734,3387,"Rye"
1735,3503,"Upper Swale"
1736,3387,"Rye"
1737,3283,"Lower Swale"
1738,3387,"Rye"
1739,3503,"Upper Swale"
1740,3503,"Upper Swale"
1741,3505,"Upper Ure"
1742,3503,"Upper Swale"
1743,3387,"Rye"
1744,3317,"Middle Swale"
1745,3317,"Middle Swale"
1746,3387,"Rye"
1747,3387,"Rye"
1748,3505,"Upper Ure"
1749,3503,"Upper Swale"
1750,3503,"Upper Swale"
1751,3317,"Middle Swale"
1752,3317,"Middle Swale"
1753,3387,"Rye"
1754,3503,"Upper Swale"
1755,3317,"Middle Swale"
1756,3387,"Rye"
1757,3387,"Rye"
1758,3317,"Middle Swale"
1759,3505,"Upper Ure"
1760,3503,"Upper Swale"
1761,3503,"Upper Swale"
1762,3283,"Lower Swale"
1763,3387,"Rye"
1764,3387,"Rye"
1765,3387,"Rye"
1766,3387,"Rye"
1767,3387,"Rye"
1768,3505,"Upper Ure"
1769,3317,"Middle Swale"
1770,3387,"Rye"
1771,3503,"Upper Swale"
1772,3317,"Middle Swale"
1773,3387,"Rye"
1774,3505,"Upper Ure"
1775,3489,"Upper Derwent Yorkshire"
1776,3317,"Middle Swale"
1777,3387,"Rye"
1778,3317,"Middle Swale"
1779,3503,"Upper Swale"
1780,3283,"Lower Swale"
1781,3505,"Upper Ure"
1782,3317,"Middle Swale"
1783,3505,"Upper Ure"
1784,3283,"Lower Swale"
1785,3387,"Rye"
1786,3283,"Lower Swale"
1787,3387,"Rye"
1788,3387,"Rye"
1789,3489,"Upper Derwent Yorkshire"
1790,3541,"Wiske"
1791,3387,"Rye"
1792,3387,"Rye"
1793,3489,"Upper Derwent Yorkshire"
1794,3489,"Upper Derwent Yorkshire"
1795,3317,"Middle Swale"
1796,3505,"Upper Ure"
1797,3505,"Upper Ure"
1798,3541,"Wiske"
1799,3541,"Wiske"
1800,3489,"Upper Derwent Yorkshire"
1801,3387,"Rye"
1802,3541,"Wiske"
1803,3283,"Lower Swale"
1804,3503,"Upper Swale"
1805,3387,"Rye"
1806,3489,"Upper Derwent Yorkshire"
1807,3317,"Middle Swale"
1808,3283,"Lower Swale"
1809,3387,"Rye"
1810,3317,"Middle Swale"
1811,3387,"Rye"
1812,3503,"Upper Swale"
1813,3317,"Middle Swale"
1814,3489,"Upper Derwent Yorkshire"
1815,3387,"Rye"
1816,3489,"Upper Derwent Yorkshire"
1817,3387,"Rye"
1818,3387,"Rye"
1819,3489,"Upper Derwent Yorkshire"
1820,3317,"Middle Swale"
1821,3489,"Upper Derwent Yorkshire"
1822,3505,"Upper Ure"
1823,3387,"Rye"
1824,3283,"Lower Swale"
1825,3387,"Rye"
1826,3387,"Rye"
1827,3387,"Rye"
1828,3541,"Wiske"
1829,3387,"Rye"
1830,3505,"Upper Ure"
1831,3387,"Rye"
1832,3503,"Upper Swale"
1833,3283,"Lower Swale"
1834,3387,"Rye"
1835,3505,"Upper Ure"
1836,3489,"Upper Derwent Yorkshire"
1837,3503,"Upper Swale"
1838,3317,"Middle Swale"
1839,3387,"Rye"
1840,3387,"Rye"
1841,3489,"Upper Derwent Yorkshire"
1842,3317,"Middle Swale"
1843,3505,"Upper Ure"
1844,3387,"Rye"
1845,3387,"Rye"
1846,3387,"Rye"
1847,3505,"Upper Ure"
1848,3387,"Rye"
1849,3387,"Rye"
1850,3317,"Middle Swale"
1851,3317,"Middle Swale"
1852,3387,"Rye"
1853,3489,"Upper Derwent Yorkshire"
1854,3283,"Lower Swale"
1855,3489,"Upper Derwent Yorkshire"
1856,3505,"Upper Ure"
1857,3387,"Rye"
1858,3317,"Middle Swale"
1859,3387,"Rye"
1860,3387,"Rye"
1861,3387,"Rye"
1862,3387,"Rye"
1863,3317,"Middle Swale"
1864,3503,"Upper Swale"
1865,3503,"Upper Swale"
1866,3387,"Rye"
1867,3505,"Upper Ure"
1868,3387,"Rye"
1869,3505,"Upper Ure"
1870,3317,"Middle Swale"
1871,3387,"Rye"
1872,3505,"Upper Ure"
1873,3541,"Wiske"
1874,3387,"Rye"
1875,3283,"Lower Swale"
1876,3283,"Lower Swale"
1877,3541,"Wiske"
1878,3387,"Rye"
1879,3387,"Rye"
1880,3505,"Upper Ure"
1881,3317,"Middle Swale"
1882,3317,"Middle Swale"
1883,3489,"Upper Derwent Yorkshire"
1884,3505,"Upper Ure"
1885,3317,"Middle Swale"
1886,3387,"Rye"
1887,3505,"Upper Ure"
1888,3503,"Upper Swale"
1889,3387,"Rye"
1890,3503,"Upper Swale"
1891,3387,"Rye"
1892,3317,"Middle Swale"
1893,3489,"Upper Derwent Yorkshire"
1894,3387,"Rye"
1895,3505,"Upper Ure"
1896,3505,"Upper Ure"
1897,3283,"Lower Swale"
1898,3387,"Rye"
1899,3489,"Upper Derwent Yorkshire"
1900,3387,"Rye"
1901,3317,"Middle Swale"
1902,3387,"Rye"
1903,3387,"Rye"
1904,3387,"Rye"
1905,3505,"Upper Ure"
1906,3505,"Upper Ure"
1907,3541,"Wiske"
1908,3387,"Rye"
1909,3283,"Lower Swale"
1910,3503,"Upper Swale"
1911,3387,"Rye"
1912,3387,"Rye"
1913,3541,"Wiske"
1914,3387,"Rye"
1915,3505,"Upper Ure"
1916,3283,"Lower Swale"
1917,3387,"Rye"
1918,3387,"Rye"
1919,3317,"Middle Swale"
1920,3317,"Middle Swale"
1921,3387,"Rye"
1922,3489,"Upper Derwent Yorkshire"
1923,3387,"Rye"
1924,3317,"Middle Swale"
1925,3283,"Lower Swale"
1926,3283,"Lower Swale"
1927,3387,"Rye"
1928,3541,"Wiske"
1929,3387,"Rye"
1930,3387,"Rye"
1931,3317,"Middle Swale"
1932,3387,"Rye"
1933,3505,"Upper Ure"
1934,3505,"Upper Ure"
1935,3387,"Rye"
1936,3503,"Upper Swale"
1937,3317,"Middle Swale"
1938,3283,"Lower Swale"
1939,3387,"Rye"
1940,3387,"Rye"
1941,3505,"Upper Ure"
1942,3317,"Middle Swale"
1943,3503,"Upper Swale"
1944,3387,"Rye"
1945,3505,"Upper Ure"
1946,3387,"Rye"
1947,3387,"Rye"
1948,3387,"Rye"
1949,3503,"Upper Swale"
1950,3387,"Rye"
1951,3541,"Wiske"
1952,3505,"Upper Ure"
1953,3317,"Middle Swale"
1954,3541,"Wiske"
1955,3283,"Lower Swale"
1956,3505,"Upper Ure"
1957,3505,"Upper Ure"
1958,3317,"Middle Swale"
1959,3505,"Upper Ure"
1960,3505,"Upper Ure"
1961,3503,"Upper Swale"
1962,3541,"Wiske"
1963,3505,"Upper Ure"
1964,3503,"Upper Swale"
1965,3489,"Upper Derwent Yorkshire"
1966,3489,"Upper Derwent Yorkshire"
1967,3505,"Upper Ure"
1968,3387,"Rye"
1969,3387,"Rye"
1970,3317,"Middle Swale"
1971,3387,"Rye"
1972,3503,"Upper Swale"
1973,3387,"Rye"
1974,3489,"Upper Derwent Yorkshire"
1975,3503,"Upper Swale"
1976,3317,"Middle Swale"
1977,3283,"Lower Swale"
1978,3283,"Lower Swale"
1979,3387,"Rye"
1980,3283,"Lower Swale"
1981,3489,"Upper Derwent Yorkshire"
1982,3505,"Upper Ure"
1983,3503,"Upper Swale"
1984,3317,"Middle Swale"
1985,3317,"Middle Swale"
1986,3387,"Rye"
1987,3387,"Rye"
1988,3505,"Upper Ure"
1989,3317,"Middle Swale"
1990,3387,"Rye"
1991,3317,"Middle Swale"
1992,3387,"Rye"
1993,3505,"Upper Ure"
1994,3541,"Wiske"
1995,3505,"Upper Ure"
1996,3503,"Upper Swale"
